num_cells,deltaBIC,params1,params2,model1BIC,model2BIC,num_cells_nonzero_AD,total_DP,median_DP,total_AD,median_AD,new_mutation,as_mutation,fraction_b_allele,num_cells_minor_cpt
4020,-16.598074363223077,[0.00136448 1.        ],[0.00136448 0.00136448 0.01735815 0.98264185],2420.8784041341314,2437.4764784973545,5,303046,70.0,12,0.0,False,False,2.3684843010373414e-05,69.7797815680409
4020,-16.598074363223077,[7.17781179e-04 1.00000000e+00],[7.17781179e-04 7.17781179e-04 7.01168001e-03 9.92988320e-01],2523.879714149326,2540.477788512549,8,584022,124.0,18,0.0,False,False,5.032851951125329e-06,28.18695365945723
4020,-16.598074363223077,[7.24200467e-04 1.00000000e+00],[7.24200467e-04 7.24200467e-04 8.00357094e-03 9.91996429e-01],2495.2770571173737,2511.875131480597,7,573460,122.0,14,0.0,False,False,0.0007184042775265691,32.17435516168403
4020,-16.59807436322353,[0.00144025 1.        ],[0.00144025 0.00144025 0.01748408 0.98251592],2516.474691942142,2533.0727663053653,18,302864,70.0,36,0.0,False,False,2.5181455084489662e-05,70.28600636196627
4020,-16.59807436322353,[7.18890294e-04 1.00000000e+00],[7.18890294e-04 7.18890294e-04 7.32751409e-03 9.92672486e-01],2498.429452850867,2515.0275272140907,7,580478,124.0,16,0.0,False,False,0.0007136226151042411,29.456606639521098
4020,-16.59807436322353,[7.1749681e-04 1.0000000e+00],[7.17496810e-04 7.17496810e-04 7.38899626e-03 9.92611004e-01],2499.8414118811147,2516.4394862443382,8,581466,124.0,16,0.0,False,False,5.301581246230752e-06,29.703764977233128
4020,-16.59807436322353,[6.20421565e-04 1.00000000e+00],[6.20421565e-04 6.20421565e-04 6.51752400e-03 9.93482476e-01],2513.2993380102207,2529.8974123734442,8,672446,146.0,16,0.0,False,False,4.04361244143227e-06,26.200446470281122
4020,-16.59807436322353,[0.00153892 1.        ],[0.00153892 0.00153892 0.01729714 0.98270286],2694.8225497681005,2711.420624131324,34,303200,70.0,68,0.0,False,False,2.6618883911786556e-05,69.53450347247279
4020,-16.59807436322353,[7.30275848e-04 1.00000000e+00],[7.30275848e-04 7.30275848e-04 7.38939719e-03 9.92610603e-01],2533.568271886135,2550.1663462493584,12,581698,124.0,24,0.0,False,False,5.39629829443354e-06,29.70537669399038
4020,-16.59807436322353,[0.00135228 1.        ],[0.00135228 0.00135228 0.01738299 0.98261701],2393.530383774867,2410.1284581380905,4,302896,70.0,8,0.0,False,False,2.3506652803767163e-05,69.87960413269636
4020,-16.59807436322353,[0.00136483 1.        ],[0.00136483 0.00136483 0.01738957 0.98261043],2410.0521520933125,2426.650226456536,6,302894,70.0,12,0.0,False,False,2.37338811294022e-05,69.90609038958101
4020,-16.59807436322353,[7.15272517e-04 1.00000000e+00],[7.15272517e-04 7.15272517e-04 7.10841810e-03 9.92891582e-01],2495.1568608828256,2511.754935246049,7,583414,124.0,16,0.0,False,False,5.084456105067533e-06,28.575840771169702
4020,-16.59807436322353,[7.33738265e-04 1.00000000e+00],[7.33738265e-04 7.33738265e-04 7.19591082e-03 9.92804089e-01],2546.1797165159696,2562.777790879193,14,584132,124.0,28,0.0,False,False,5.279915114741128e-06,28.927561480942455
4020,-16.59807436322353,[7.66547852e-04 1.00000000e+00],[7.66547852e-04 7.66547852e-04 8.00440505e-03 9.91995595e-01],2599.4776141724283,2616.075688535652,20,574002,122.0,40,0.0,False,False,0.0007604120922544012,32.17770829907481
4020,-16.59807436322353,[0.00138299 1.        ],[0.00138299 0.00138299 0.01737207 0.98262793],2437.390732581989,2453.9888069452127,9,303038,70.0,18,0.0,False,False,2.4025487257501533e-05,69.8357316685893
4020,-16.59807436322353,[0.00143799 1.        ],[0.00143799 0.00143799 0.01722622 0.98277378],2547.097574482705,2563.6956488459286,16,303480,70.0,36,0.0,False,False,0.0014132149675001515,69.24939753775772
4020,-16.59807436322353,[7.04734307e-04 1.00000000e+00],[7.04734307e-04 7.04734307e-04 7.17660133e-03 9.92823399e-01],2472.0242795542536,2488.622353917477,5,583908,124.0,10,0.0,False,False,5.05759716820659e-06,28.849937346582166
4020,-16.59807436322353,[6.37752065e-04 1.00000000e+00],[6.37752065e-04 6.37752065e-04 6.56910799e-03 9.93430892e-01],2559.8645022533624,2576.462576616586,14,672048,146.0,28,0.0,False,False,0.0006335626031376391,26.4078141389535
4020,-16.59807436322353,[8.62322842e-04 1.00000000e+00],[8.62322842e-04 8.62322842e-04 3.74882924e-03 9.96251171e-01],2706.482985177192,2723.0810595404155,35,543300,122.0,70,0.0,False,False,3.23270108185288e-06,15.070293534766478
4020,-16.598074363223986,[7.4533427e-04 1.0000000e+00],[7.45334270e-04 7.45334270e-04 7.94090073e-03 9.92059099e-01],2532.6644385432037,2549.2625129064277,14,575044,123.0,28,0.0,False,False,5.918625449635919e-06,31.92242093631116
4020,-16.598074363223986,[6.1767873e-04 1.0000000e+00],[6.17678730e-04 6.17678730e-04 6.51136227e-03 9.93488638e-01],2498.3171724949552,2514.915246858179,7,672356,146.0,14,0.0,False,False,0.0006136567997424027,26.17567634152675
4020,-16.598074363223986,[7.23294213e-04 1.00000000e+00],[7.23294213e-04 7.23294213e-04 7.15383073e-03 9.92846169e-01],2514.934013230789,2531.532087594013,11,584686,124.0,22,0.0,False,False,0.0007181198882570327,28.758399523493
4020,-16.598074363223986,[0.00137737 1.        ],[0.00137737 0.00137737 0.01744926 0.98255074],2431.717286760915,2448.315361124139,8,302896,70.0,16,0.0,False,False,2.4034092362127123e-05,70.14601718427086
4020,-16.598074363223986,[7.18497194e-04 1.00000000e+00],[7.18497194e-04 7.18497194e-04 7.62253627e-03 9.92377464e-01],2492.8630609547417,2509.4611353179657,7,578012,124.0,14,0.0,False,False,5.476770922876809e-06,30.642595822270543
4020,-16.598074363223986,[0.00137011 1.        ],[0.00137011 0.00137011 0.01698449 0.98301551],2436.4840900199906,2453.0821643832146,9,305888,70.0,18,0.0,False,False,0.0013468387196638204,68.2776302368953
4020,-16.598074363223986,[7.64687036e-04 1.00000000e+00],[7.64687036e-04 7.64687036e-04 3.72813894e-03 9.96271861e-01],2436.1512344575685,2452.7493088207925,7,543098,122.0,14,0.0,False,False,0.0007618361767081429,14.987118542470654
4020,-16.598074363223986,[6.26070715e-04 1.00000000e+00],[6.26070715e-04 6.26070715e-04 6.51137790e-03 9.93488622e-01],2523.923929503896,2540.52200386712,10,672448,146.0,20,0.0,False,False,0.0006219941317459599,26.17573915602117
4020,-16.598074363223986,[7.47427185e-04 1.00000000e+00],[7.47427185e-04 7.47427185e-04 7.23232814e-03 9.92767672e-01],2585.776735851746,2602.37481021497,18,583602,124.0,36,0.0,False,False,0.0007420215463058869,29.07395910550894
4020,-16.598074363223986,[7.43615998e-04 1.00000000e+00],[7.43615998e-04 7.43615998e-04 7.23575919e-03 9.92764241e-01],2585.4682963019022,2602.066370665126,17,584038,124.0,34,0.0,False,False,5.38062628772137e-06,29.087751940201287
4020,-16.598074363223986,[7.6195961e-04 1.0000000e+00],[7.61959610e-04 7.61959610e-04 7.53325453e-03 9.92466745e-01],2618.5125826177155,2635.1106569809394,21,579952,124.0,42,0.0,False,False,5.740035685787821e-06,30.283683203659102
4020,-16.598074363223986,[7.23264524e-04 1.00000000e+00],[7.23264524e-04 7.23264524e-04 7.15137908e-03 9.92848621e-01],2536.268932102277,2552.867006465501,11,584710,124.0,22,0.0,False,False,5.172338790444925e-06,28.74854391328313
4020,-16.598074363223986,[0.00138289 1.        ],[0.00138289 0.00138289 0.01739322 0.98260678],2433.804697683117,2450.402772046341,9,303060,70.0,18,0.0,False,False,2.4052992581111378e-05,69.9207581130019
4020,-16.598074363223986,[7.14474094e-04 1.00000000e+00],[7.14474094e-04 7.14474094e-04 7.21098992e-03 9.92789010e-01],2499.0862721966832,2515.684346559907,8,583926,124.0,16,0.0,False,False,5.152065493894556e-06,28.98817948768756
4020,-16.598074363223986,[8.22555221e-04 1.00000000e+00],[8.22555221e-04 8.22555221e-04 6.92578558e-03 9.93074214e-01],2797.1099714782663,2813.7080458414903,40,581116,124.0,80,0.0,False,False,5.696841089545853e-06,27.841658026154743
4020,-16.598074363223986,[7.24945745e-04 1.00000000e+00],[7.24945745e-04 7.24945745e-04 7.26550827e-03 9.92734492e-01],2517.1525386272424,2533.7506129904664,11,583354,124.0,22,0.0,False,False,0.0007196786454720412,29.20734326364981
4020,-16.598074363223986,[0.00135783 1.        ],[0.00135783 0.00135783 0.01741161 0.98258839],2398.0562846276707,2414.6543589908947,5,303056,70.0,10,0.0,False,False,2.3642095401704116e-05,69.99468537914107
4020,-16.598074363223986,[7.51615843e-04 1.00000000e+00],[7.51615843e-04 7.51615843e-04 8.09960551e-03 9.91900394e-01],2560.7695693761243,2577.3676437393483,15,572766,122.0,30,0.0,False,False,0.0007455280512955754,32.560414146311736
4020,-16.598074363223986,[0.00140252 1.        ],[0.00140252 0.00140252 0.01742235 0.98257765],2470.3407631443074,2486.9388375075314,12,302884,70.0,24,0.0,False,False,2.443515083469361e-05,70.03786541000395
4020,-16.598074363223986,[0.00140831 1.        ],[0.00140831 0.00140831 0.01747186 0.98252814],2475.7300038742706,2492.3280782374945,13,302988,70.0,26,0.0,False,False,2.4605729947426162e-05,70.23686064998654
4020,-16.598074363223986,[8.0538625e-04 1.0000000e+00],[8.05386250e-04 8.05386250e-04 7.97053425e-03 9.92029466e-01],2734.832112021022,2751.430186384246,31,572272,122.0,62,0.0,False,False,0.0007989668912084705,32.04154767210187
4020,-16.598074363223986,[6.43532241e-04 1.00000000e+00],[6.43532241e-04 6.43532241e-04 6.27202398e-03 9.93727976e-01],2583.3689676273307,2599.9670419905547,15,672072,146.0,32,0.0,False,False,4.036249646746746e-06,25.213536411110482
4020,-16.598074363223986,[0.0013515 1.       ],[0.0013515  0.0013515  0.01737069 0.98262931],2396.620701453334,2413.218775816558,4,303070,70.0,8,0.0,False,False,2.347653726813423e-05,69.83016914651084
4020,-16.598074363223986,[7.17590602e-04 1.00000000e+00],[7.17590602e-04 7.17590602e-04 7.33312976e-03 9.92666870e-01],2511.7021265653075,2528.3002009285315,8,581390,124.0,16,0.0,False,False,5.262184994654473e-06,29.47918161756832
4020,-16.598074363223986,[7.29938245e-04 1.00000000e+00],[7.29938245e-04 7.29938245e-04 7.10854207e-03 9.92891458e-01],2544.268754279029,2560.866828642253,13,584570,124.0,26,0.0,False,False,5.188796726191055e-06,28.57633913044905
4020,-16.598074363223986,[7.84606278e-04 1.00000000e+00],[7.84606278e-04 7.84606278e-04 7.62743744e-03 9.92372563e-01],2678.076438883493,2694.674513246717,27,577742,124.0,54,0.0,False,False,5.984535298687902e-06,30.662298517513502
4020,-16.598074363223986,[0.00144877 1.        ],[0.00144877 0.00144877 0.01936371 0.98063629],2461.997430254039,2478.595504617263,11,291902,66.0,22,0.0,False,False,2.805364329101555e-05,77.84212964628699
4020,-16.598074363223986,[0.00135839 1.        ],[0.00135839 0.00135839 0.01737497 0.98262503],2396.930550011862,2413.528624375086,5,302932,70.0,10,0.0,False,False,2.3601994818745962e-05,69.84737294682395
4020,-16.598074363223986,[8.07693772e-04 1.00000000e+00],[8.07693772e-04 8.07693772e-04 7.34645276e-03 9.92653547e-01],2745.1023032856756,2761.7003776488996,33,577818,124.0,68,0.0,False,False,5.9336841383003285e-06,29.532740080836014
4020,-16.59807436322444,[7.04582267e-04 1.00000000e+00],[7.04582267e-04 7.04582267e-04 7.14272978e-03 9.92857270e-01],2474.315229361688,2490.9133037249126,5,584034,124.0,10,0.0,False,False,0.0006995496267296077,28.713773697335256
4020,-16.59807436322444,[0.00137045 1.        ],[0.00137045 0.00137045 0.01735926 0.98264074],2423.800088635478,2440.3981629987024,7,303040,70.0,14,0.0,False,False,0.0013466562161657052,69.7842210875083
4020,-16.59807436322444,[6.74236836e-04 1.00000000e+00],[6.74236836e-04 6.74236836e-04 6.27213324e-03 9.93727867e-01],2684.44136839769,2701.0394427609144,26,672464,146.0,54,0.0,False,False,0.0006700079331974732,25.213975618401278
4020,-16.59807436322444,[7.26521454e-04 1.00000000e+00],[7.26521454e-04 7.26521454e-04 7.13864188e-03 9.92861358e-01],2531.5971217443175,2548.195196107542,12,584704,124.0,24,0.0,False,False,0.0007213350771177458,28.697340341717187
4020,-16.59807436322444,[8.41514967e-04 1.00000000e+00],[8.41514967e-04 8.41514967e-04 7.30550941e-03 9.92694491e-01],2865.6602536551127,2882.258328018337,47,583828,124.0,94,0.0,False,False,6.147695503987859e-06,29.368147808310496
4020,-16.59807436322444,[0.0014707 1.       ],[0.0014707  0.0014707  0.01737452 0.98262548],2571.4755585931734,2588.073632956398,23,303052,70.0,46,0.0,False,False,2.5552793197251925e-05,69.84558410979278
4020,-16.59807436322444,[7.3545268e-04 1.0000000e+00],[7.35452680e-04 7.35452680e-04 7.90958365e-03 9.92090416e-01],2529.162607663529,2545.7606820267533,11,575020,124.0,22,0.0,False,False,5.8171244932821894e-06,31.796526278153312
4020,-16.59807436322444,[6.51368454e-04 1.00000000e+00],[6.51368454e-04 6.51368454e-04 6.56250544e-03 9.93437495e-01],2608.8106358143095,2625.408710177534,19,672584,146.0,38,0.0,False,False,0.0006470938445843892,26.381271876042344
4020,-16.59807436322444,[7.21310234e-04 1.00000000e+00],[7.21310234e-04 7.21310234e-04 7.44005064e-03 9.92559949e-01],2503.952505136466,2520.5505794996902,9,581026,124.0,18,0.0,False,False,5.3665846703462705e-06,29.909003586695064
4020,-16.59807436322444,[7.28427536e-04 1.00000000e+00],[7.28427536e-04 7.28427536e-04 7.29933577e-03 9.92700664e-01],2533.59262442699,2550.1906987902144,12,583174,124.0,24,0.0,False,False,5.3170371737771935e-06,29.34332981133938
4020,-16.59807436322444,[7.18769294e-04 1.00000000e+00],[7.18769294e-04 7.18769294e-04 7.28408605e-03 9.92715914e-01],2502.799443939388,2519.3975183026123,9,583080,124.0,18,0.0,False,False,5.2355773912759e-06,29.282025937787427
4020,-16.59807436322444,[7.39605498e-04 1.00000000e+00],[7.39605498e-04 7.39605498e-04 7.13692594e-03 9.92863074e-01],2573.4601345570013,2590.0582089202258,16,584636,124.0,32,0.0,False,False,0.0007343269884588901,28.690442268502046
4020,-16.59807436322444,[7.17447796e-04 1.00000000e+00],[7.17447796e-04 7.17447796e-04 7.17846154e-03 9.92821538e-01],2513.5541032027245,2530.152177565949,9,584154,124.0,18,0.0,False,False,0.0007122976248869907,28.857415394167383
4020,-16.59807436322444,[7.1801748e-04 1.0000000e+00],[7.18017480e-04 7.18017480e-04 7.79766634e-03 9.92202334e-01],2481.6779239374882,2498.2759983007127,6,575752,124.0,12,0.0,False,False,0.0007124186190142035,31.34661869047909
4020,-16.59807436322444,[0.00140885 1.        ],[0.00140885 0.00140885 0.01748016 0.98251984],2472.9491015025555,2489.54717586578,12,302942,70.0,26,0.0,False,False,0.0013842236079793819,70.27023814683979
4020,-16.59807436322444,[6.74982287e-04 1.00000000e+00],[6.74982287e-04 6.74982287e-04 5.77457339e-03 9.94225427e-01],2531.709398690451,2548.3074730536755,11,629498,134.0,24,0.0,False,False,3.897734753746214e-06,23.2137850145804
4020,-16.59807436322444,[0.00137603 1.        ],[0.00137603 0.00137603 0.01738697 0.98261303],2430.105715012956,2446.7037893761803,8,303190,70.0,16,0.0,False,False,0.0013521097595708205,69.89560120519299
4020,-16.59807436322444,[0.00135815 1.        ],[0.00135815 0.00135815 0.01737586 0.98262414],2401.7616672239496,2418.359741587174,5,302986,70.0,10,0.0,False,False,2.359900138233485e-05,69.85096347987604
4020,-16.59807436322444,[7.94458522e-04 1.00000000e+00],[7.94458522e-04 7.94458522e-04 7.72319263e-03 9.92276807e-01],2705.0963361702666,2721.694410533491,30,577752,124.0,60,0.0,False,False,6.1357561981827875e-06,31.047234353704265
4020,-16.59807436322444,[6.17897453e-04 1.00000000e+00],[6.17897453e-04 6.17897453e-04 6.51957937e-03 9.93480421e-01],2509.0148874305073,2525.6129617937318,7,672118,146.0,14,0.0,False,False,0.0006138690210485095,26.208709053433253
4020,-16.59807436322444,[6.17682404e-04 1.00000000e+00],[6.17682404e-04 6.17682404e-04 6.27976510e-03 9.93720235e-01],2515.0895087070753,2531.6875830702998,7,672352,146.0,14,0.0,False,False,3.8789004043403645e-06,25.24465568872958
4020,-16.59807436322444,[0.00139614 1.        ],[0.00139614 0.00139614 0.01746968 0.98253032],2459.565228875863,2476.1633032390873,11,302906,70.0,22,0.0,False,False,2.439015982945819e-05,70.22809536125203
4020,-16.598074363224896,[7.21656553e-04 1.00000000e+00],[7.21656553e-04 7.21656553e-04 7.27136543e-03 9.92728635e-01],2511.1544852420543,2527.752559605279,10,583380,124.0,20,0.0,False,False,5.247428516642607e-06,29.230889047782988
4020,-16.598074363224896,[0.00135773 1.        ],[0.00135773 0.00135773 0.0173369  0.9826631 ],2403.301760783729,2419.899835146954,5,303080,70.0,10,0.0,False,False,0.0013341885507667866,69.69433490906789
4020,-16.598074363224896,[0.00139578 1.        ],[0.00139578 0.00139578 0.01692004 0.98307996],2486.174128913669,2502.772203276894,9,303128,70.0,22,0.0,False,False,2.361665441982826e-05,68.01856362163622
4020,-16.598074363224896,[7.26008584e-04 1.00000000e+00],[7.26008584e-04 7.26008584e-04 7.30578638e-03 9.92694214e-01],2532.6169645484397,2549.2150389116646,11,582500,124.0,22,0.0,False,False,5.304063620006596e-06,29.369261233834116
4020,-16.598074363224896,[0.00142755 1.        ],[0.00142755 0.00142755 0.01746798 0.98253202],2506.634371751908,2523.232446115133,16,302896,70.0,32,0.0,False,False,0.0014026162268890065,70.2212869281097
4020,-16.598074363224896,[0.00148252 1.        ],[0.00148252 0.00148252 0.01736098 0.98263902],2585.855047428965,2602.45312179219,25,303200,70.0,50,0.0,False,False,0.001456781786191759,69.7911567411976
4020,-16.598074363224896,[7.04804316e-04 1.00000000e+00],[7.04804316e-04 7.04804316e-04 7.17276621e-03 9.92827234e-01],2479.068579683606,2495.666654046831,5,583850,124.0,10,0.0,False,False,0.0006997489195938555,28.834520161391076
4020,-16.598074363224896,[7.3389657e-04 1.0000000e+00],[7.33896570e-04 7.33896570e-04 7.23225986e-03 9.92767740e-01],2540.7912818390955,2557.3893562023204,14,584006,124.0,28,0.0,False,False,0.0007285888388545401,29.073684636444092
4020,-16.598074363224896,[7.24960658e-04 1.00000000e+00],[7.24960658e-04 7.24960658e-04 7.17604551e-03 9.92823954e-01],2540.3498634810458,2556.9479378442707,11,583342,124.0,22,0.0,False,False,5.202350676431689e-06,28.847702970276373
4020,-16.598074363224896,[7.24959543e-04 1.00000000e+00],[7.24959543e-04 7.24959543e-04 7.17412220e-03 9.92825878e-01],2537.4173705313788,2554.0154448946037,9,580860,124.0,20,0.0,False,False,5.20094835196057e-06,28.83997125640861
4020,-16.598074363224896,[7.24109118e-04 1.00000000e+00],[7.24109118e-04 7.24109118e-04 7.22323265e-03 9.92776767e-01],2522.533320307039,2539.131394670264,11,584028,124.0,22,0.0,False,False,5.230408625863654e-06,29.037395264985832
4020,-16.598074363224896,[0.00135806 1.        ],[0.00135806 0.00135806 0.01736942 0.98263058],2394.8687814639607,2411.4668558271856,5,303006,70.0,10,0.0,False,False,2.3588695111362667e-05,69.82506665047994
4020,-16.598074363224896,[7.16782738e-04 1.00000000e+00],[7.16782738e-04 7.16782738e-04 7.13131919e-03 9.92868681e-01],2499.518518372807,2516.116592736032,9,584696,124.0,18,0.0,False,False,5.111606499640654e-06,28.667903157083856
4020,-16.598074363224896,[7.46258308e-04 1.00000000e+00],[7.46258308e-04 7.46258308e-04 7.72556995e-03 9.92274430e-01],2581.393136392332,2597.991210755557,15,576878,124.0,30,0.0,False,False,0.0007404930368923819,31.056791200134224
4020,-16.598074363224896,[7.23886013e-04 1.00000000e+00],[7.23886013e-04 7.23886013e-04 7.17448927e-03 9.92825511e-01],2533.287345350853,2549.8854197140777,11,584208,124.0,22,0.0,False,False,0.0007186925007671424,28.841446861087178
4020,-16.598074363224896,[7.30103108e-04 1.00000000e+00],[7.30103108e-04 7.30103108e-04 7.18251719e-03 9.92817483e-01],2535.071440034994,2551.669514398219,13,584438,124.0,26,0.0,False,False,0.0007248591294777847,28.87371911594751
4020,-16.598074363224896,[0.0013747 1.       ],[0.0013747 0.0013747 0.0172758 0.9827242],2435.440881454627,2452.0389558178517,8,303484,70.0,16,0.0,False,False,2.3749074994687244e-05,69.44872096899428
4020,-16.598074363224896,[7.40421102e-04 1.00000000e+00],[7.40421102e-04 7.40421102e-04 7.23397302e-03 9.92766027e-01],2573.6514522407333,2590.249526603958,16,583992,124.0,32,0.0,False,False,5.356186271336448e-06,29.080571532240203
4020,-16.598074363224896,[9.60322164e-04 1.00000000e+00],[9.60322164e-04 9.60322164e-04 6.52724276e-03 9.93472757e-01],3126.394038729838,3142.992113093063,78,577098,124.0,160,0.0,False,False,0.0009540539077666762,26.23951588123547
4020,-16.598074363224896,[0.00137727 1.        ],[0.00137727 0.00137727 0.017373   0.982627  ],2432.402431946644,2449.000506309869,8,302918,70.0,16,0.0,False,False,2.3927322032416948e-05,69.83946901335338
4020,-16.598074363224896,[7.05218198e-04 1.00000000e+00],[7.05218198e-04 7.05218198e-04 6.51510120e-03 9.93484899e-01],2770.0365224296447,2786.6345967928696,38,672416,146.0,76,0.0,False,False,4.594567930961792e-06,26.19070683099902
4020,-16.598074363224896,[6.14841872e-04 1.00000000e+00],[6.14841872e-04 6.14841872e-04 6.50722127e-03 9.93492779e-01],2500.375732760712,2516.9738071239367,6,672368,146.0,12,0.0,False,False,4.000912108027444e-06,26.159029497933695
4020,-16.598074363224896,[6.458588e-04 1.000000e+00],[6.45858800e-04 6.45858800e-04 6.46218734e-03 9.93537813e-01],2615.752908392346,2632.350982755571,17,672438,146.0,34,0.0,False,False,0.0006416851398050543,25.97799308835067
4020,-16.598074363224896,[0.00137066 1.        ],[0.00137066 0.00137066 0.01742872 0.98257128],2419.973808488943,2436.571882852168,7,302992,70.0,14,0.0,False,False,2.38889128392315e-05,70.0634743691727
4020,-16.598074363224896,[7.25024541e-04 1.00000000e+00],[7.25024541e-04 7.25024541e-04 7.47090589e-03 9.92529094e-01],2519.018719071712,2535.616793434937,10,580670,124.0,20,0.0,False,False,5.416590111469359e-06,30.03304168101707
4020,-16.598074363224896,[7.17619783e-04 1.00000000e+00],[7.17619783e-04 7.17619783e-04 7.19421303e-03 9.92805787e-01],2499.959254652137,2516.557329015362,9,584014,124.0,18,0.0,False,False,0.0007124570734952785,28.920736369621437
4020,-16.598074363224896,[7.04702929e-04 1.00000000e+00],[7.04702929e-04 7.04702929e-04 7.16759252e-03 9.92832407e-01],2475.0083674424604,2491.6064418056853,5,583934,124.0,10,0.0,False,False,0.0006996519053155836,28.813721925223945
4020,-16.598074363224896,[7.10106319e-04 1.00000000e+00],[7.10106319e-04 7.10106319e-04 7.10710222e-03 9.92892898e-01],2491.304010102099,2507.9020844653237,7,584842,124.0,14,0.0,False,False,0.0007050595211160133,28.570550919585294
4020,-16.598074363224896,[7.09291984e-04 1.00000000e+00],[7.09291984e-04 7.09291984e-04 7.47465591e-03 9.92525344e-01],2474.183571631501,2490.7816459947257,5,580156,124.0,10,0.0,False,False,5.301713517066298e-06,30.048116760565264
4020,-16.59807436322535,[6.54452209e-04 1.00000000e+00],[6.54452209e-04 6.54452209e-04 6.46419336e-03 9.93535807e-01],2624.6826574216334,2641.2807317848587,20,672318,146.0,40,0.0,False,False,0.0006502217030051161,25.986057312739852
4020,-16.59807436322535,[6.17910323e-04 1.00000000e+00],[6.17910323e-04 6.17910323e-04 6.49990657e-03 9.93500093e-01],2511.3957112801777,2527.993785643403,7,672104,146.0,14,0.0,False,False,0.00061389396403289,26.129624402857374
4020,-16.59807436322535,[7.26566188e-04 1.00000000e+00],[7.26566188e-04 7.26566188e-04 7.15680803e-03 9.92843192e-01],2535.953396621361,2552.5514709845866,12,584668,124.0,24,0.0,False,False,5.199894731958059e-06,28.77036829953086
4020,-16.59807436322535,[7.06433442e-04 1.00000000e+00],[7.06433442e-04 7.06433442e-04 7.43477766e-03 9.92565222e-01],2468.1175401839487,2484.715614547174,4,579814,124.0,8,0.0,False,False,0.0007011812668700938,29.88780620740556
4020,-16.59807436322535,[0.00138763 1.        ],[0.00138763 0.00138763 0.01732147 0.98267853],2444.35788905602,2460.9559634192456,10,303396,70.0,20,0.0,False,False,2.40357173256924e-05,69.63232490465086
4020,-16.59807436322535,[0.00148756 1.        ],[0.00148756 0.00148756 0.01940883 0.98059117],2520.9522431422865,2537.550317505512,16,292022,66.0,34,0.0,False,False,2.8871782779749577e-05,78.02349658989476
4020,-16.59807436322535,[6.54310119e-04 1.00000000e+00],[6.54310119e-04 6.54310119e-04 6.36881550e-03 9.93631185e-01],2641.415158112984,2658.0132324762094,20,672464,146.0,40,0.0,False,False,4.167180427806314e-06,25.602638302730618
4020,-16.59807436322535,[7.36902647e-04 1.00000000e+00],[7.36902647e-04 7.36902647e-04 7.18594469e-03 9.92814055e-01],2552.151209065032,2568.7492834282575,15,584202,124.0,30,0.0,False,False,5.295341662771808e-06,28.88749766341452
4020,-16.59807436322535,[6.34745001e-04 1.00000000e+00],[6.34745001e-04 6.34745001e-04 6.22578318e-03 9.93774217e-01],2567.0704959618497,2583.668570325075,12,672396,146.0,26,0.0,False,False,0.0006307932167011663,25.027648400351453
4020,-16.59807436322535,[7.23933102e-04 1.00000000e+00],[7.23933102e-04 7.23933102e-04 7.18382735e-03 9.92816173e-01],2524.7343408824327,2541.332415245658,11,584170,124.0,22,0.0,False,False,5.200610418669113e-06,28.878985965621233
4020,-16.59807436322535,[7.14214792e-04 1.00000000e+00],[7.14214792e-04 7.14214792e-04 7.17808010e-03 9.92821920e-01],2503.8158890962277,2520.413963459453,8,584138,124.0,16,0.0,False,False,5.12669098509492e-06,28.85588201097443
4020,-16.59807436322535,[7.42774072e-04 1.00000000e+00],[7.42774072e-04 7.42774072e-04 7.17127127e-03 9.92828729e-01],2584.152519595834,2600.750593959059,17,584700,124.0,34,0.0,False,False,0.0007374474378127207,28.82851049004668
4020,-16.598074363225805,[0.00138728 1.        ],[0.00138728 0.00138728 0.01727624 0.98272376],2444.5686620696306,2461.1667364328564,10,303472,70.0,20,0.0,False,False,2.3966948384727444e-05,69.45049167706466
4020,-16.598074363225805,[7.60774468e-04 1.00000000e+00],[7.60774468e-04 7.60774468e-04 7.67732832e-03 9.92322672e-01],2602.1378337862716,2618.7359081494974,20,578358,124.0,40,0.0,False,False,5.840715372984533e-06,30.86285985451847
4020,-16.598074363225805,[7.19557196e-04 1.00000000e+00],[7.19557196e-04 7.19557196e-04 7.91398040e-03 9.92086020e-01],2488.449084960484,2505.04715932371,6,574520,122.0,12,0.0,False,False,0.0007138626340295198,31.81420120800411
4020,-16.598074363225805,[0.0013637 1.       ],[0.0013637  0.0013637  0.01732823 0.98267177],2415.3154225312983,2431.913496894524,6,303146,70.0,12,0.0,False,False,0.0013400688463806388,69.65947694794653
4020,-16.598074363225805,[7.03714724e-04 1.00000000e+00],[7.03714724e-04 7.03714724e-04 7.09764102e-03 9.92902359e-01],2471.425462507128,2488.023536870354,5,584754,124.0,10,0.0,False,False,4.994714497201476e-06,28.532516913750044
4020,-16.598074363225805,[6.28884989e-04 1.00000000e+00],[6.28884989e-04 6.28884989e-04 6.54074639e-03 9.93459254e-01],2536.0872209265717,2552.6852952897975,11,672460,146.0,22,0.0,False,False,4.1133772270671705e-06,26.29380050474493
4020,-16.598074363225805,[7.11269704e-04 1.00000000e+00],[7.11269704e-04 7.11269704e-04 7.01966053e-03 9.92980339e-01],2497.249747659549,2513.847822022775,6,584026,124.0,14,0.0,False,False,0.0007062768318840062,28.219035310754904
